Course Code,Course Name,Department,Professor,Course Ratings,Quarter,Year,Grade,Review Date,Review Text,Review Upvote,Review Downvote,Review Sentiment Label,Review Sentiment Score
STATS 102C,Introduction to Monte Carlo Methods,Statistics,Guani Wu,"{'Overall': 1.9, 'Users': 12.0, 'Easiness': 1.8, 'Clarity': 1.8, 'Workload': 2.8, 'Helpfulness': 2.4}",Fall,2022,B+,11/28/2022,"Professor Wu is very nice, but his lectures are extremely unengaging and unclear. He recaps the previous lecture for at least 10-15 minutes every class, and then when he teaches new content, he half reads off the slides and half does some math without really explaining the big picture of when/how to use the methods being introduced. The class is pretty challenging compared to the complexity of the content just because they are not presented very well. We did not receive ANY feedback for homework after homework 2, and none of the solutions were posted because ""the exam is based heavily on the homework."" Is that not the whole point of studying the homework? There is zero transparency in this class and Professor Wu's teaching model is to just lecture and assign work. There is no consideration for students' progress and whether or not the previous lessons were actually effective. The way he teaches was more suitable to an online course, since his lectures are so unclear I would've had to rewatch them multiple times just to understand the objective of the lecture. I would have liked to look to the slides for help with homework, but the slides are equally unhelpful since they only contain the most basic algorithms and examples, but rarely information about how to apply them in different contexts. I also found the notation pretty confusing and I personally had to spend a lot of extra time watching Professor Chen's STATS 102C lectures (posted on Youtube) to understand the lecture and the intuition behind many of the sampling and integration methods. While I didn't mind the theoretical nature of the class (I found the proof based homework problems to be the easiest), I found it very difficult to understand any of the math when there was little explanation for its connection to what we were learning. Since homework tended to be more complicated than lectures, I felt like I had to self-learn a lot using the textbook. In general, I don't recommend taking this class with Professor Wu if you have the choice, but if you find yourself with no other option, prepare yourself to dedicate a decent amount of time to just understanding the material and rereading the textbook.",1,0,NEGATIVE,0.9979561567306519
STATS 102C,Introduction to Monte Carlo Methods,Statistics,Guani Wu,"{'Overall': 1.9, 'Users': 12.0, 'Easiness': 1.8, 'Clarity': 1.8, 'Workload': 2.8, 'Helpfulness': 2.4}",Spring,2022,C-,06/25/2022,Taking 102A and 102B with Wu was the worst decision I made in my three years at UCLA.,1,0,NEGATIVE,0.9997742772102356
STATS 102C,Introduction to Monte Carlo Methods,Statistics,Guani Wu,"{'Overall': 1.9, 'Users': 12.0, 'Easiness': 1.8, 'Clarity': 1.8, 'Workload': 2.8, 'Helpfulness': 2.4}",Spring,2022,I,05/12/2022,"I took 102b with Wu 2022 spring but class is not listed so I'll say something here.Don't take his class.I got wrong on part of a small hw question. It got me 10% off the total hw. Prof doesn't use gradescope, so you have absolutely no idea how you got your points off. I went to ask TA for the correct solution, TA said go ask prof. I went to the prof. Prof said go ask TA. Quizzes are also fcked up. Extremely unclear question prompt with millions of possible interpretations. Thought it's completion grade, it doesn't help to throw random garbage prompt just to waste students' time",1,0,NEGATIVE,0.9979228377342224
STATS 102C,Introduction to Monte Carlo Methods,Statistics,Guani Wu,"{'Overall': 1.9, 'Users': 12.0, 'Easiness': 1.8, 'Clarity': 1.8, 'Workload': 2.8, 'Helpfulness': 2.4}",Fall,2022,B+,02/17/2023,Bro just fired him,0,0,NEGATIVE,0.9992594122886658
STATS 102C,Introduction to Monte Carlo Methods,Statistics,Guani Wu,"{'Overall': 1.9, 'Users': 12.0, 'Easiness': 1.8, 'Clarity': 1.8, 'Workload': 2.8, 'Helpfulness': 2.4}",Fall,2022,A-,01/02/2023,"I am honestly shocked about the current rating that this course has. Professor Wu is my favorite professor at UCLA and goes out of his way to be accommodating to his students. This course was challenging and you will need to work hard, but it is by no means impossible. Professor Wu has a more theoretical teaching style, but if you have questions and you go to office hours he will take the time to help you understand. He really is a great guy. Good luck!",0,0,POSITIVE,0.9992395639419556
STATS 102C,Introduction to Monte Carlo Methods,Statistics,Guani Wu,"{'Overall': 1.9, 'Users': 12.0, 'Easiness': 1.8, 'Clarity': 1.8, 'Workload': 2.8, 'Helpfulness': 2.4}",Fall,2022,A,12/17/2022,"This can be considered as a general comment for the entire 102 series taught by Professor Wu. I had A-/A/A for 102A/B/C.To start with, Professor Wu is a really nice person, he often jokes in class and answers whatever questions students have. Having taken three classes with him, I guarantee you that he really likes teaching, and he is in fact one of the few Professors in the Stats department who wants to teach you something...As for the class, I have seen many negative comments on Bruinwalk, and I was also worried at first, but it turned out to me that it's an easy A as long as you pay attention in class, read through his notes, do the homework by yourself, and perhaps ask questions in OH. I got A- in 102A bc it was online and I didn't really attend the classes much...He focuses a lot on mathematical (or theoretical part of) statistics, so you will see lots of derivations, proofs and the math heavy stuff in his class. If you don't like the theoretical part of statistics, then you probably will suffer in Wu's class, and I would highly recommend you to take Miles Chen or other professor's classes instead. However, if you plan to pursue a graduate degree in statistics or go for academia or really want to master statistics, then you have to learn these stuffs and taking Wu's class will be truly helpful. I personally likes the theoretical stuffs he taught, so I enjoyed...But if you aimed for practical application alone, then nope, it's gonna be a nightmare like the other comments have detailed. In general, I feel like the stats department divides into two tracks (application and theoretical) based on professors. Christou, Wu, etc. are extremely theoretical based; whereas Miles Chen, Lew, Mike, etc. favor application of statistics. (just some personal opinions...)hope helps",0,1,POSITIVE,0.9880390763282776
STATS 102C,Introduction to Monte Carlo Methods,Statistics,Michael Tsiang,"{'Overall': 5.0, 'Users': 1.0, 'Easiness': 4.0, 'Clarity': 5.0, 'Workload': 4.0, 'Helpfulness': 5.0}",Summer,2020,A,08/09/2020,"I love Mike omg he's one of my favorite professors in the stats dept. He really cares about his students and wants us to deeply understand the material that he's so passionate about (he literally said every method we learned in this class was his favorite lol). I also had him for Stats 20 in Fall 2019 (which is when the homework/tests changed although it was still a great class, most people just complained cause of grading and making you think critically in a different way imo). Mike's 102C is more on the theoretical side than Prof Miles Chen, but there is still programming in R for simulations and sampling. Def brush up on 100B as you'll need it. Mike is helpful in OH and on Campuswire, and we got 1% EC for Campuswire or attending discussions (grading scheme 40% HW 60% final). He gave us 48 hours on our take home final (no internet, only class notes) which was incredibly generous. His homework and exams are just extensions of his lecture slides. Lectures were prerecorded and during our ""lecture time"" it was basically OH. Would recommend taking a class with Mike if you can!",0,0,POSITIVE,0.9793395400047302
STATS 102C,Introduction to Monte Carlo Methods,Statistics,Ying Nian Wu,"{'Overall': 5.0, 'Users': 3.0, 'Easiness': 4.3, 'Clarity': 4.7, 'Workload': 3.7, 'Helpfulness': 4.7}",Summer,2022,A+,08/18/2022,"Great class. Professor Ying Nian is one of my favorite professors in the Statistics department. His lectures are extremely clear and funny while his homework assignments (in R *and* Python!) were very helpful. Intuition was heavily emphasized, along with applications before the mathematical derivations. I would highly suggest any class with this professor!",0,0,POSITIVE,0.9994899034500122
STATS 102C,Introduction to Monte Carlo Methods,Statistics,Ying Nian Wu,"{'Overall': 5.0, 'Users': 3.0, 'Easiness': 4.3, 'Clarity': 4.7, 'Workload': 3.7, 'Helpfulness': 4.7}",Spring,2017,A,08/04/2018,"Best Professor ever met in UCLA. ""You do not have to compete with others, You only have to compete with yourself.""Enjoy such attitude towards academical learning. Do not hesitate to take his class, satisfaction guaranteed.",0,0,POSITIVE,0.9992355108261108
STATS 102C,Introduction to Monte Carlo Methods,Statistics,Ying Nian Wu,"{'Overall': 5.0, 'Users': 3.0, 'Easiness': 4.3, 'Clarity': 4.7, 'Workload': 3.7, 'Helpfulness': 4.7}",Spring,2017,A+,06/10/2017,Professor Wu is great. His lectures are funny and clear. Homework problems are interesting and related to lectures. Exams are very fair. Definitely recommend him!,0,0,POSITIVE,0.9998713731765747
STATS 102C,Introduction to Monte Carlo Methods,Statistics,Miles Satori Chen,"{'Overall': 4.0, 'Users': 17.0, 'Easiness': 3.2, 'Clarity': 4.0, 'Workload': 3.0, 'Helpfulness': 3.9}",Fall,2019,,12/12/2019,"I've had Professor Chen for four classes now, and as much as he says it's good to have different instructors, I wouldn't have it any other way. While no exam is dropped for his classes, I still feel they are weighted at a comfortable amount so that if you mess up one, you always have a redemption shot (I started out 102B with a D- midterm and still got an A). He makes his expectations crystal clear for what you should know how to do on exams, and he always checks in on us before his organized, comfortably-paced lectures with a grin. Gonna miss him for my future classes here!",2,0,POSITIVE,0.996572732925415
STATS 102C,Introduction to Monte Carlo Methods,Statistics,Miles Satori Chen,"{'Overall': 4.0, 'Users': 17.0, 'Easiness': 3.2, 'Clarity': 4.0, 'Workload': 3.0, 'Helpfulness': 3.9}",Summer,2018,A,09/26/2018,"It is very interesting to learn the Monte Carlo methods with Professor Chen. Not only will he talk about the basic concepts, but he will also show us interesting practical cases and ask us to run the code so that we can truly understand them. His class is very clear, even if I have not learned R language and STATS 100B, I can still catch up with the class. And I did get a lot of help from office hours. He  patiently answered my questions and wrote a note for me to help me understand better, even if the specified time for office hour was over. I feel that Professor Chen strives to make every student understand what he wants to teach and is very happy to solve problems for you.Since I do not know R language very well, it took me a long time to do my homework at first. But our classmates helped me a lot on Piazza. Sometimes professor will also answer students' questions. The difficulty of the course depends on the individual, but as long as you listen carefully and figure out the homework, you will get the results you deserve in the final exam. I really enjoyed the class and learned a lot from 102C.",2,0,POSITIVE,0.9994297623634338
STATS 102C,Introduction to Monte Carlo Methods,Statistics,Miles Satori Chen,"{'Overall': 4.0, 'Users': 17.0, 'Easiness': 3.2, 'Clarity': 4.0, 'Workload': 3.0, 'Helpfulness': 3.9}",Spring,2018,A,06/24/2018,"First of all, I want to say that Miles is the best statistics professor I've had in my entire college life here at UCLA. You've probably heard of him through rumors and I can tell you that those rumors are true. He's really just the nicest and most passionate lecturer in the department and knows how to boil down class content to only what's essential.I think the best think about Miles is really the fact that he teaches you true life lessons in class. That he stresses that it's not about your grade, but about the experience and the journey you take to get there. He always tells us not to be discouraged and even told us his life story once - about how he overcame failure and learned a lot more about life through that process.Miles is definitely very fair when he comes to grading though. His tests are very fair and are very manageable as long as you pay attention at every lecture and put effort into understanding the material. Miles really encourages participation on Piazza and I do too because I really think it helps you to understand the material better both when you ask questions and when you answer the questions that other people may have.What Miles did for me this quarter was really touching - he ordered a book and had it signed by the author with my name on it and gave it to me as a gift for the effort I put in on Piazza - and I can never thank him enough. I think he's really such a great person and you really need to use your first pass to get into any of his classes, so get in as soon as you have a chance!",3,1,POSITIVE,0.9982364177703857
STATS 102C,Introduction to Monte Carlo Methods,Statistics,Miles Satori Chen,"{'Overall': 4.0, 'Users': 17.0, 'Easiness': 3.2, 'Clarity': 4.0, 'Workload': 3.0, 'Helpfulness': 3.9}",Fall,2020,,12/23/2020,"An incredible teacher that you should take at least once in your 102 series classes. He's one of the many professors that make the Statistics department as impressive as it is and genuinely cares about his students. Tests are difficult, but open note (during Covid) so don't hesitate too much, but be sure to go over the homework as some questions are based on your work there. You'll also learn the material which is a great bonus. Overall, the department is filled with top tier professors, but Professor Chen is one of the best.",1,0,POSITIVE,0.9996007084846497
STATS 102C,Introduction to Monte Carlo Methods,Statistics,Miles Satori Chen,"{'Overall': 4.0, 'Users': 17.0, 'Easiness': 3.2, 'Clarity': 4.0, 'Workload': 3.0, 'Helpfulness': 3.9}",Fall,2020,P,12/12/2020,"Wow. I had heard a lot of good things about Professor Chen, so I decided to take his class this quarter and it lived up to my expectations. He is one of those professors who isn't just intelligent but actually KNOWS how to teach which is a rarity. It was such a refreshing experience to have an engaging, kind, clear professor in the stats department - it pains me to say that I've had more bad experiences than good w.r.t profs.  Keep in mind, I say this all as someone who performed average in the class and might end up with a B-, C+ or something. His homeworks align with his teaching and they were a fair challenge but definitely feasible in the end.  His exams were not extraordinarily difficult, and he was really fair to give us a complete list of what to expect on the exam basically. Toward the end of the quarter he announced more lenient grading to the class which was so nice to hear as a student it greatly effected.  His lectures are worthwhile to attend and I like that we have an watching quiz because it's the only thing helping me keep up with the class haha, and it makes me feel like it's more worth it to watch.Besides that, he is just a sweet and kind soul and I wish him and his family well.",1,0,POSITIVE,0.9983612895011902
STATS 102C,Introduction to Monte Carlo Methods,Statistics,Miles Satori Chen,"{'Overall': 4.0, 'Users': 17.0, 'Easiness': 3.2, 'Clarity': 4.0, 'Workload': 3.0, 'Helpfulness': 3.9}",Fall,2018,A+,01/04/2019,"Professor Chen does an excellent job of explaining everything in the course and is very approachable. The homework is well-designed and accurately tests your knowledge of the concepts that are covered in class. There's no surprises on exams, either; as long as you can complete and understand the homework, the exams will be fairly easy (and grading is usually generous as well).The course material itself is quite interesting, especially the part on Bayesian statistics. The class does tend to be broad rather than deep, so if there's an idea or model that's particularly interesting to you, you'll have to explore it on your own time.In terms of participation, Professor Chen will occasionally do in-person roll calls, and he will take note if you've ""signed in"" but aren't actually there. The very small impact that missing a class has on your grade is really not worth it.",1,0,POSITIVE,0.998539924621582
STATS 102C,Introduction to Monte Carlo Methods,Statistics,Miles Satori Chen,"{'Overall': 4.0, 'Users': 17.0, 'Easiness': 3.2, 'Clarity': 4.0, 'Workload': 3.0, 'Helpfulness': 3.9}",Spring,2018,A,12/31/2018,"The materials covered in this class are very interesting. Basically, it covers many applications of Monte Carlo Method in real life ranging from deciphering to document classification. I would say my decision to continue pursuing a graduate degree in Stats is partly due to this course. As usual, Professor Chen is very passionate and helpful. His lectures are super clear and are always posted on Youtube after classes. The homework assignments are very instructional and weigh more than the exams in the grading scheme. As long as you pay attention in class and do well in all the homework assignments, you will get good grades. Needless to say, Miles is always the best.",1,0,POSITIVE,0.998890221118927
STATS 102C,Introduction to Monte Carlo Methods,Statistics,Miles Satori Chen,"{'Overall': 4.0, 'Users': 17.0, 'Easiness': 3.2, 'Clarity': 4.0, 'Workload': 3.0, 'Helpfulness': 3.9}",Spring,2018,A-,06/20/2018,"Sure Miles comes off as great and cares about his students well being but the moment you step into office hours, it seems like he is criticizing or judging your questions. If you somehow get on his bad side, then you're stuck there. He's pretty petty and tends to take things personally. Make sure you get on his good side or he'll screw you over. Wouldn't take a class with him, I've learned NOTHING in the 102 series.",2,4,NEGATIVE,0.9986485838890076
STATS 102C,Introduction to Monte Carlo Methods,Statistics,Miles Satori Chen,"{'Overall': 4.0, 'Users': 17.0, 'Easiness': 3.2, 'Clarity': 4.0, 'Workload': 3.0, 'Helpfulness': 3.9}",Fall,2021,A+,12/16/2021,"After taking STATS 102A and 102B with Professor Chen, I completed the 102 series with him. This class aligned closer to 102B than 102A, as the focus was on the algorithms and their implementation rather than having to code extensively (coding was still required). With the midterms, time was a small concern (especially for the second one), but Professor Chen allowed students to have notes with them, making things more manageable. The material of this course does have real-life applications, which was nice because we saw examples of how some of the algorithms used might be implemented outside of the classroom. Ultimately, Professor Chen explains the material well and engages the students, which is why I would recommend taking 102C (and the entire 102 series) with him, if possible.",0,0,POSITIVE,0.9924416542053223
STATS 102C,Introduction to Monte Carlo Methods,Statistics,Miles Satori Chen,"{'Overall': 4.0, 'Users': 17.0, 'Easiness': 3.2, 'Clarity': 4.0, 'Workload': 3.0, 'Helpfulness': 3.9}",Fall,2021,F,11/12/2021,"The exam is really long and hard,  he mislead students for some course logistics. Very complicated to succeed in this class. He apparently has favoritism and is willing to answer certain students' answers  over others.  I took stats 15 with this professor. Not recommended. ***k *** er",0,1,NEGATIVE,0.9917654395103455
STATS 102C,Introduction to Monte Carlo Methods,Statistics,Miles Satori Chen,"{'Overall': 4.0, 'Users': 17.0, 'Easiness': 3.2, 'Clarity': 4.0, 'Workload': 3.0, 'Helpfulness': 3.9}",Spring,2020,A,06/29/2020,"He is a great professor. Explaining things so clearly with his lecture slides.  Tbh his clarity made the class so easy that you don't really have to study for it or attend lectures. Also if you have programming experiences, the assignments will be very easy as well.  Overall, great professor, super easy class!",0,0,POSITIVE,0.9994902610778809
STATS 102C,Introduction to Monte Carlo Methods,Statistics,Miles Satori Chen,"{'Overall': 4.0, 'Users': 17.0, 'Easiness': 3.2, 'Clarity': 4.0, 'Workload': 3.0, 'Helpfulness': 3.9}",Fall,2019,NR,12/04/2019,"This class is such a Nightmare.  homework assignments are ridiculously long and  tough to complete, lectures are clear but useless. his  in class exams are not relating to what he mentioned before.  kind of tricky to test students and the most disaster is his grading scale. 30% of non dropped homework along with 36% class exams and final. campus wire is a joke as well. there is no way to get 50 upvokes to reach eagle level. stay away from Professor Chen and save your  life. This class brings anxiety and depression to me",0,3,NEGATIVE,0.9987820982933044
STATS 102C,Introduction to Monte Carlo Methods,Statistics,Miles Satori Chen,"{'Overall': 4.0, 'Users': 17.0, 'Easiness': 3.2, 'Clarity': 4.0, 'Workload': 3.0, 'Helpfulness': 3.9}",Fall,2019,NR,12/04/2019,professor Chen offers zero of second chance. none of the homework are dropped. no make up assignments or any other chance to raise grade. failing once means it is the end of your world. I would not take his class again,0,2,NEGATIVE,0.9996216297149658
STATS 10,Introduction to Statistical Reasoning,Statistics,Miles Satori Chen,"{'Overall': 4.8, 'Users': 55.0, 'Easiness': 4.6, 'Clarity': 4.9, 'Workload': 4.5, 'Helpfulness': 4.9}",Summer,2020,A+,02/24/2021,"I loved this class!!! Miles Chen is a great statistics lecturer and is also really nice, funny, and down-to-earth. It was exactly like my high school stats class and I was good at stats, so I will say, it might be harder for those who are not math-inclined. But if you do generally like stats, it's a great course. The labs were fairly easy because the TA pretty much walks you through it, but working with R (the coding language) can be really tricky and foreign. There were weekly quizzes on Gradescope which were really straightforward too if you understood the concepts from lecture. On the midterm and final, we were given plenty of time to complete 50 multiple choice questions and they were totally fair assessments. Great class!",0,0,POSITIVE,0.9995632767677307
STATS 10,Introduction to Statistical Reasoning,Statistics,Miles Satori Chen,"{'Overall': 4.8, 'Users': 55.0, 'Easiness': 4.6, 'Clarity': 4.9, 'Workload': 4.5, 'Helpfulness': 4.9}",Summer,2020,A-,02/06/2021,"Miles Chen is such a sweetie and is so passionate about statistics BUT I definitely thought the class was a bit boring. Like many people I had to take this class as a pre req for my major and I think if you have to take the class he's the guy to take it with. His lectures were a bit boring but very straight forward and never confusing. The only tricky part of the class was the coding aspect, but it was all the basics and attending office hours or even just meeting with TA's in discussion sections they would kind of guide you through each lab assignment. My laziness and summer attitude made this class a mild challenge for me, but I definitely think if you put in a little effort that it is pretty clear and easy.",0,0,POSITIVE,0.9750908613204956
STATS 10,Introduction to Statistical Reasoning,Statistics,Miles Satori Chen,"{'Overall': 4.8, 'Users': 55.0, 'Easiness': 4.6, 'Clarity': 4.9, 'Workload': 4.5, 'Helpfulness': 4.9}",Summer,2020,A,11/21/2020,"I would rec! Pretty easy if you give semi attention in class. when i took it, it was structured:You can watch it on youtube if you want but he'll randomly say 3 letters during the video and you had to write it down and do a quiz later. that way he knows you participated. There were optional problems and then a quiz at the end of the week. the quiz is pretty easy if you do the work. I forgot if its a weekly lab project or a biweekly project but your ta normally goes over it with you. it might be a little confusing in the beginning if you don't know R.I felt like the exams were fair and not trying to trick you.  it's pretty easy to get an A if you're proficient in algebra.",0,0,NEGATIVE,0.5281519293785095
STATS 10,Introduction to Statistical Reasoning,Statistics,Miles Satori Chen,"{'Overall': 4.8, 'Users': 55.0, 'Easiness': 4.6, 'Clarity': 4.9, 'Workload': 4.5, 'Helpfulness': 4.9}",Summer,2020,A,08/13/2020,"Chen is a nice prof!! In the STATS10, you will get the free credits for the assignment. But I still recommend you to finish it after the lecture. It's similar to the question in the midterm or the final.He doesn't curve students' grades. It's not difficult to get an A in this class. But if you want an A+. It may take you some effort and luck. May you need a 98 or higher.Chen will upload the lecture video on Youtube, and students don't have to attend the lecture. He usually speaks very clearly, so even students with poor English skills can watch his lecture at 2x speed. Such as me. My English sucks.If you have studied STATS in AP, the class will be easy for you. If you haven't, just feel easy to take it.",0,0,POSITIVE,0.9896765351295471
STATS 10,Introduction to Statistical Reasoning,Statistics,Miles Satori Chen,"{'Overall': 4.8, 'Users': 55.0, 'Easiness': 4.6, 'Clarity': 4.9, 'Workload': 4.5, 'Helpfulness': 4.9}",Summer,2020,P,08/12/2020,"Pay attention in class, do the homework,  and you'll get an A.",0,0,POSITIVE,0.9978093504905701
STATS 10,Introduction to Statistical Reasoning,Statistics,Miles Satori Chen,"{'Overall': 4.8, 'Users': 55.0, 'Easiness': 4.6, 'Clarity': 4.9, 'Workload': 4.5, 'Helpfulness': 4.9}",Summer,2020,A,08/08/2020,"Easy PeasyProfessor Chen is the nicest professor I have ever had, he cares a lot about his students and is passionately in love with Statistics. This class is a great introductory statistics course, and it is very easy whether you have taken a stats class before or not.",0,0,POSITIVE,0.999457061290741
STATS 10,Introduction to Statistical Reasoning,Statistics,Miles Satori Chen,"{'Overall': 4.8, 'Users': 55.0, 'Easiness': 4.6, 'Clarity': 4.9, 'Workload': 4.5, 'Helpfulness': 4.9}",Summer,2019,,02/09/2020,Professor Chen is a great Professor overall. He explained everything well and made sure to explain things in a way people could understand. The workload is EXTREMELY light aka one midterm and the final (he doesn’t grade homework) BUT make sure to do the hw problems anyways because they’ll help you a lot !!!,0,0,POSITIVE,0.9993273019790649
STATS 10,Introduction to Statistical Reasoning,Statistics,Miles Satori Chen,"{'Overall': 4.8, 'Users': 55.0, 'Easiness': 4.6, 'Clarity': 4.9, 'Workload': 4.5, 'Helpfulness': 4.9}",Summer,2019,A+,02/07/2020,"On the one hand I spent $1395 to take this course. On the other hand, I went to half the lectures, didn't pay attention, and got an A+.More seriously, the professor seemed clear and nice, but the course is not up to UCLA standards. But maybe I just feel this way because I'm a math major taking stats 10 as a life sciences GE ;)",0,0,NEGATIVE,0.9963488578796387
STATS 10,Introduction to Statistical Reasoning,Statistics,Miles Satori Chen,"{'Overall': 4.8, 'Users': 55.0, 'Easiness': 4.6, 'Clarity': 4.9, 'Workload': 4.5, 'Helpfulness': 4.9}",Summer,2019,B+,09/19/2019,"Took this class during the summer and got a B+, which is great imo. However, I believe that many of the reviews give over-inflated reviews, such as the review below me claiming they got an ""A"" when grades hadn't even been uploaded by the time they posted the review. This was a good class, but nothing out of the ordinary- all he did was literally do his job, which was teach properly and show that he's actually one of the few teachers that care about his students.I think the first final was difficult and the second final was moderate. This class felt very rushed, but would sometimes get very boring during the two hours (I even saw some people fall asleep during the class). I came in having these really high expectations but honestly, it was whatever. Nevertheless, he is a great person and a great teacher, I just would not say this class is a walk in the park. I would suggest going to lectures and the labs because some lab content was very confusing but our TA (who was great too) walked us through it. TLDR: Go to class/discussion/lab. Study. Don't go in overconfident. Does require you to focus and review. Class: 7/10. Professor: 8.5/10. I would suggest to take this class throughout a quarter instead of a summer course.",0,0,NEGATIVE,0.9849578142166138
STATS 10,Introduction to Statistical Reasoning,Statistics,Miles Satori Chen,"{'Overall': 4.8, 'Users': 55.0, 'Easiness': 4.6, 'Clarity': 4.9, 'Workload': 4.5, 'Helpfulness': 4.9}",Summer,2019,A,09/10/2019,"Mr. Miles Chen is literally one of the best professors I've had at UCLA so far. He is a great instructor in that he is very clear on what concepts are important to understand and know for exams. In lecture (which he records), he will provide multiple examples so that you really understand the concepts (rather than just memorize formulas). He also is very gracious in terms of homework and participation, and I didn't find the workload to be hard or tedious. Obviously read your textbook and do practice problems on your own, but that's not asking a lot. But what makes him great isn't his teaching skills, but his care for you outside of the classroom. I remember before our midterm, he told us that grades are just a number, and that they don't determine our worth. This helped ease my test-taking experience, but also made me realize that some professors really do care for your mental well-being and emotional health. He encourages you to have fun outside the classroom and to rest. I think this is advice that not a lot of professors just give because (truthfully) a lot of professors don't really care. We need more professors like Miles.",0,0,POSITIVE,0.9995338916778564
STATS 10,Introduction to Statistical Reasoning,Statistics,Miles Satori Chen,"{'Overall': 4.8, 'Users': 55.0, 'Easiness': 4.6, 'Clarity': 4.9, 'Workload': 4.5, 'Helpfulness': 4.9}",Spring,2017,A,06/30/2017,"I have nothing more to add here that hasn't already been said before, but basically STATS 10 with Chen is a great class and I'd definitely recommend it. Chen is a great professor and makes everything really clear. The format of the class also  makes it easy to get an A. The only annoying part about it is that it meets every day, but discussions are optional and sometimes so are the labs, so in the end I didn't mind. Good luck getting this class with Chen, but if you do you'll love it!",0,0,POSITIVE,0.9995961785316467
STATS 10,Introduction to Statistical Reasoning,Statistics,Miles Satori Chen,"{'Overall': 4.8, 'Users': 55.0, 'Easiness': 4.6, 'Clarity': 4.9, 'Workload': 4.5, 'Helpfulness': 4.9}",Summer,2016,A,06/28/2017,Install the software on your own computer and you no longer need to go to lab. The course teaches you stuff that you can learn by yourself in five hours.,0,0,POSITIVE,0.9949755668640137
STATS 10,Introduction to Statistical Reasoning,Statistics,Miles Satori Chen,"{'Overall': 4.8, 'Users': 55.0, 'Easiness': 4.6, 'Clarity': 4.9, 'Workload': 4.5, 'Helpfulness': 4.9}",Spring,2017,,06/26/2017,"If you're gonna do Stats 10 do it with Miles. The labs are kind of annoying but if you have a cool TA they'll walk you through it.....the hardest part of this class is learning how to use Fathom. The quizzes that were given in section were really easy and the midterm/final weren't bad either. When Chen gives a practice quiz/test make sure you do it instead of the homework. The hw is only there to help you, it's never collected.",0,0,NEGATIVE,0.9928465485572815
STATS 10,Introduction to Statistical Reasoning,Statistics,Miles Satori Chen,"{'Overall': 4.8, 'Users': 55.0, 'Easiness': 4.6, 'Clarity': 4.9, 'Workload': 4.5, 'Helpfulness': 4.9}",Spring,2017,A,06/16/2017,"Miles Chen is the GOAT of professors. You MUST take a class with him before graduating. He's the nicest and funniest dude ever. Most importantly, he knows how to teach! His lectures are SUPER clear and easy to follow. His tests are extremely fair. 10/10 would recommend!",1,0,POSITIVE,0.9996272325515747
STATS 10,Introduction to Statistical Reasoning,Statistics,Miles Satori Chen,"{'Overall': 4.8, 'Users': 55.0, 'Easiness': 4.6, 'Clarity': 4.9, 'Workload': 4.5, 'Helpfulness': 4.9}",Spring,2017,A,06/09/2017,"Easy class with helpful professor. TAs are not so great, but that's luck of the draw.",0,0,POSITIVE,0.9996957778930664
STATS 10,Introduction to Statistical Reasoning,Statistics,Miles Satori Chen,"{'Overall': 4.8, 'Users': 55.0, 'Easiness': 4.6, 'Clarity': 4.9, 'Workload': 4.5, 'Helpfulness': 4.9}",Spring,2017,,05/03/2017,Great professor.  Must take.,0,1,POSITIVE,0.9996135830879211
STATS 10,Introduction to Statistical Reasoning,Statistics,Miles Satori Chen,"{'Overall': 4.8, 'Users': 55.0, 'Easiness': 4.6, 'Clarity': 4.9, 'Workload': 4.5, 'Helpfulness': 4.9}",Winter,2016,A+,12/16/2016,"Professor Chen is hands down the chillest professor you will find at UCLA. I ended up with an A+ and put in about 20 minutes of study per week. I'm not sure if his syllabus has changed, but when he taught it in Winter 2016, his grading was made up of 103%, so you could lose 10 percentage points and still have an A. If I remember correctly, there was a final (30%), two midterms (15% each), 4 quizzes (15% total), 4 lab reports (15% total), and homework (free 10% because he does not check)!Take the class with Miles, you won't regret it, I promise! Easy A+, easy GPA booster, and you learn quite a lot about statistics!",0,0,NEGATIVE,0.954761803150177
STATS 10,Introduction to Statistical Reasoning,Statistics,Miles Satori Chen,"{'Overall': 4.8, 'Users': 55.0, 'Easiness': 4.6, 'Clarity': 4.9, 'Workload': 4.5, 'Helpfulness': 4.9}",Summer,2016,A,11/02/2016,"Okay Miles Chen is by far the best and nicest professor that I have encountered at UCLA. The class is easy, but you actually learn at the same time. He is an amazing human being. It you already took AP Stats this class is a breeze. All you need to do is watch the lectures, which he also posts online. The book is not necessary if you don't need to do the homework.",0,0,POSITIVE,0.9941313862800598
STATS 10,Introduction to Statistical Reasoning,Statistics,Miles Satori Chen,"{'Overall': 4.8, 'Users': 55.0, 'Easiness': 4.6, 'Clarity': 4.9, 'Workload': 4.5, 'Helpfulness': 4.9}",Summer,2016,B+,08/30/2016,"Homework 10% (EVERYONE GETS FULL CREDIT dont have to turn it in)Midterm: 30% (all multiple choice)Labs: 15% (annoying but recycled from other years and different professors)Quiz: 15% (study and dont make dumb mistakes got a 78% first on and 100% last 2)Final: 30% (harder than i thought)I got a B+Miles Chen is probably the best teacher not just in the Stats department but probably at UCLA. Everyone on here has good things to say about him and I honestly thought it was BS after first lecture because he was dry as hell and looked lame, but he is really good. YOU will understand the material he's very through.",0,0,POSITIVE,0.9972676038742065
